Table (of Game struct)	Id	Field	New text
MonstersTxt	112	Name	_(TRANS)_
MonstersTxt	113	Name	_(TRANS)_
MonstersTxt	114	Name	_(TRANS)_
MonstersTxt	115	Name	_(TRANS)_
MonstersTxt	116	Name	_(TRANS)_
MonstersTxt	117	Name	_(TRANS)_
MonstersTxt	118	Name	_(TRANS)_
MonstersTxt	119	Name	_(TRANS)_
MonstersTxt	120	Name	_(TRANS)_
MonstersTxt	121	Name	_(TRANS)_
MonstersTxt	122	Name	_(TRANS)_
MonstersTxt	123	Name	_(TRANS)_
MonstersTxt	124	Name	_(TRANS)_
MonstersTxt	125	Name	_(TRANS)_
MonstersTxt	126	Name	_(TRANS)_
MonstersTxt	127	Name	_(TRANS)_
MonstersTxt	128	Name	_(TRANS)_
MonstersTxt	129	Name	_(TRANS)_
MonstersTxt	130	Name	_(TRANS)_
MonstersTxt	131	Name	_(TRANS)_
MonstersTxt	132	Name	_(TRANS)_
MonstersTxt	133	Name	_(TRANS)_
MonstersTxt	134	Name	_(TRANS)_
MonstersTxt	135	Name	_(TRANS)_
MonstersTxt	136	Name	_(TRANS)_
MonstersTxt	137	Name	_(TRANS)_
MonstersTxt	138	Name	_(TRANS)_
MonstersTxt	139	Name	_(TRANS)_
MonstersTxt	140	Name	_(TRANS)_
MonstersTxt	141	Name	_(TRANS)_
MonstersTxt	142	Name	_(TRANS)_
MonstersTxt	143	Name	_(TRANS)_
MonstersTxt	144	Name	_(TRANS)_
MonstersTxt	145	Name	_(TRANS)_
MonstersTxt	146	Name	_(TRANS)_
MonstersTxt	147	Name	_(TRANS)_
MonstersTxt	148	Name	_(TRANS)_
MonstersTxt	149	Name	_(TRANS)_
MonstersTxt	150	Name	_(TRANS)_
MonstersTxt	151	Name	_(TRANS)_
MonstersTxt	152	Name	_(TRANS)_
MonstersTxt	153	Name	_(TRANS)_
MonstersTxt	154	Name	_(TRANS)_
MonstersTxt	155	Name	_(TRANS)_
MonstersTxt	156	Name	_(TRANS)_
MonstersTxt	157	Name	_(TRANS)_
MonstersTxt	158	Name	_(TRANS)_
MonstersTxt	159	Name	_(TRANS)_
MonstersTxt	160	Name	_(TRANS)_
MonstersTxt	161	Name	_(TRANS)_
MonstersTxt	162	Name	_(TRANS)_
MonstersTxt	163	Name	_(TRANS)_
MonstersTxt	164	Name	_(TRANS)_
MonstersTxt	165	Name	_(TRANS)_
MonstersTxt	166	Name	_(TRANS)_
MonstersTxt	167	Name	_(TRANS)_
MonstersTxt	168	Name	_(TRANS)_
MonstersTxt	169	Name	_(TRANS)_
MonstersTxt	170	Name	_(TRANS)_
MonstersTxt	171	Name	_(TRANS)_
MonstersTxt	172	Name	_(TRANS)_
MonstersTxt	173	Name	_(TRANS)_
MonstersTxt	174	Name	_(TRANS)_
MonstersTxt	175	Name	_(TRANS)_
MonstersTxt	176	Name	_(TRANS)_
MonstersTxt	177	Name	_(TRANS)_
MonstersTxt	178	Name	_(TRANS)_
MonstersTxt	179	Name	_(TRANS)_
MonstersTxt	180	Name	_(TRANS)_
MonstersTxt	181	Name	_(TRANS)_
MonstersTxt	182	Name	_(TRANS)_
MonstersTxt	183	Name	_(TRANS)_
MonstersTxt	184	Name	_(TRANS)_
MonstersTxt	185	Name	_(TRANS)_
MonstersTxt	186	Name	_(TRANS)_
MonstersTxt	187	Name	_(TRANS)_
MonstersTxt	188	Name	_(TRANS)_
MonstersTxt	189	Name	_(TRANS)_
MonstersTxt	190	Name	_(TRANS)_
MonstersTxt	191	Name	_(TRANS)_
MonstersTxt	192	Name	_(TRANS)_
MonstersTxt	193	Name	_(TRANS)_
MonstersTxt	194	Name	_(TRANS)_
MonstersTxt	195	Name	_(TRANS)_
MonstersTxt	196	Name	_(TRANS)_
MonstersTxt	197	Name	_(TRANS)_
MonstersTxt	198	Name	_(TRANS)_
MonstersTxt	199	Name	_(TRANS)_
MonstersTxt	200	Name	_(TRANS)_
MonstersTxt	201	Name	_(TRANS)_
MonstersTxt	202	Name	_(TRANS)_
MonstersTxt	203	Name	_(TRANS)_
MonstersTxt	204	Name	_(TRANS)_
MonstersTxt	205	Name	_(TRANS)_
MonstersTxt	206	Name	_(TRANS)_
MonstersTxt	207	Name	_(TRANS)_
MonstersTxt	208	Name	_(TRANS)_
MonstersTxt	209	Name	_(TRANS)_
MonstersTxt	210	Name	_(TRANS)_
MonstersTxt	211	Name	_(TRANS)_
MonstersTxt	212	Name	_(TRANS)_
MonstersTxt	213	Name	_(TRANS)_
MonstersTxt	214	Name	_(TRANS)_
MonstersTxt	215	Name	_(TRANS)_
MonstersTxt	216	Name	_(TRANS)_
MonstersTxt	217	Name	_(TRANS)_
MonstersTxt	218	Name	_(TRANS)_
MonstersTxt	219	Name	_(TRANS)_
MonstersTxt	220	Name	_(TRANS)_
MonstersTxt	221	Name	_(TRANS)_
MonstersTxt	222	Name	_(TRANS)_
MonstersTxt	223	Name	_(TRANS)_
MonstersTxt	224	Name	_(TRANS)_
MonstersTxt	225	Name	_(TRANS)_
MonstersTxt	226	Name	_(TRANS)_
MonstersTxt	227	Name	_(TRANS)_
MonstersTxt	228	Name	_(TRANS)_
MonstersTxt	229	Name	_(TRANS)_
MonstersTxt	230	Name	_(TRANS)_
MonstersTxt	231	Name	_(TRANS)_
MonstersTxt	232	Name	_(TRANS)_
MonstersTxt	233	Name	_(TRANS)_
MonstersTxt	234	Name	_(TRANS)_
MonstersTxt	235	Name	_(TRANS)_
MonstersTxt	236	Name	_(TRANS)_
MonstersTxt	237	Name	_(TRANS)_
MonstersTxt	238	Name	_(TRANS)_
MonstersTxt	239	Name	_(TRANS)_
MonstersTxt	240	Name	_(TRANS)_
MonstersTxt	241	Name	_(TRANS)_
MonstersTxt	242	Name	_(TRANS)_
MonstersTxt	243	Name	_(TRANS)_
MonstersTxt	244	Name	_(TRANS)_
MonstersTxt	245	Name	_(TRANS)_
MonstersTxt	246	Name	_(TRANS)_
MonstersTxt	247	Name	_(TRANS)_
MonstersTxt	248	Name	_(TRANS)_
MonstersTxt	249	Name	_(TRANS)_
MonstersTxt	250	Name	_(TRANS)_
MonstersTxt	251	Name	_(TRANS)_
MonstersTxt	252	Name	_(TRANS)_
MonstersTxt	253	Name	_(TRANS)_
MonstersTxt	254	Name	_(TRANS)_
MonstersTxt	255	Name	_(TRANS)_
MonstersTxt	256	Name	_(TRANS)_
MonstersTxt	257	Name	_(TRANS)_
MonstersTxt	258	Name	_(TRANS)_
MonstersTxt	259	Name	_(TRANS)_
MonstersTxt	260	Name	_(TRANS)_
MonstersTxt	261	Name	_(TRANS)_
MonstersTxt	262	Name	_(TRANS)_
MonstersTxt	263	Name	_(TRANS)_
MonstersTxt	264	Name	_(TRANS)_
MonstersTxt	265	Name	_(TRANS)_
MonstersTxt	266	Name	_(TRANS)_
MonstersTxt	267	Name	_(TRANS)_
MonstersTxt	268	Name	_(TRANS)_
MonstersTxt	269	Name	_(TRANS)_
MonstersTxt	270	Name	_(TRANS)_
MonstersTxt	271	Name	_(TRANS)_
MonstersTxt	272	Name	_(TRANS)_
MonstersTxt	273	Name	_(TRANS)_
MonstersTxt	274	Name	_(TRANS)_
MonstersTxt	275	Name	_(TRANS)_
MonstersTxt	276	Name	_(TRANS)_
MonstersTxt	277	Name	_(TRANS)_
MonstersTxt	278	Name	_(TRANS)_
MonstersTxt	279	Name	_(TRANS)_
MonstersTxt	280	Name	_(TRANS)_
MonstersTxt	281	Name	_(TRANS)_
MonstersTxt	282	Name	_(TRANS)_
MonstersTxt	283	Name	_(TRANS)_
MonstersTxt	284	Name	_(TRANS)_
MonstersTxt	285	Name	_(TRANS)_
MonstersTxt	286	Name	_(TRANS)_
MonstersTxt	287	Name	_(TRANS)_
MonstersTxt	288	Name	_(TRANS)_
MonstersTxt	289	Name	_(TRANS)_
MonstersTxt	290	Name	_(TRANS)_
MonstersTxt	291	Name	_(TRANS)_
MonstersTxt	292	Name	_(TRANS)_
MonstersTxt	293	Name	_(TRANS)_
MonstersTxt	294	Name	_(TRANS)_
MonstersTxt	295	Name	_(TRANS)_
MonstersTxt	296	Name	_(TRANS)_
MonstersTxt	297	Name	_(TRANS)_
MonstersTxt	298	Name	_(TRANS)_
MonstersTxt	299	Name	_(TRANS)_
MonstersTxt	300	Name	_(TRANS)_
MonstersTxt	301	Name	_(TRANS)_
MonstersTxt	302	Name	_(TRANS)_
MonstersTxt	303	Name	_(TRANS)_
MonstersTxt	304	Name	_(TRANS)_
MonstersTxt	305	Name	_(TRANS)_
MonstersTxt	306	Name	_(TRANS)_
MonstersTxt	307	Name	_(TRANS)_
MonstersTxt	308	Name	_(TRANS)_
MonstersTxt	309	Name	_(TRANS)_
MonstersTxt	310	Name	_(TRANS)_
MonstersTxt	311	Name	_(TRANS)_
MonstersTxt	312	Name	_(TRANS)_
MonstersTxt	313	Name	_(TRANS)_
MonstersTxt	314	Name	_(TRANS)_
MonstersTxt	315	Name	_(TRANS)_
MonstersTxt	316	Name	_(TRANS)_
MonstersTxt	317	Name	_(TRANS)_
MonstersTxt	318	Name	_(TRANS)_
MonstersTxt	319	Name	_(TRANS)_
MonstersTxt	320	Name	_(TRANS)_
MonstersTxt	321	Name	_(TRANS)_
MonstersTxt	322	Name	_(TRANS)_
MonstersTxt	323	Name	_(TRANS)_
MonstersTxt	324	Name	_(TRANS)_
MonstersTxt	325	Name	_(TRANS)_
MonstersTxt	326	Name	_(TRANS)_
MonstersTxt	327	Name	_(TRANS)_
MonstersTxt	328	Name	_(TRANS)_
MonstersTxt	329	Name	_(TRANS)_
MonstersTxt	330	Name	_(TRANS)_
MonstersTxt	331	Name	_(TRANS)_
MonstersTxt	332	Name	_(TRANS)_
MonstersTxt	333	Name	_(TRANS)_
MonstersTxt	334	Name	_(TRANS)_
MonstersTxt	335	Name	_(TRANS)_
MonstersTxt	336	Name	_(TRANS)_
MonstersTxt	337	Name	_(TRANS)_
MonstersTxt	338	Name	_(TRANS)_
MonstersTxt	339	Name	_(TRANS)_
MonstersTxt	340	Name	_(TRANS)_
MonstersTxt	341	Name	_(TRANS)_
MonstersTxt	342	Name	_(TRANS)_
MonstersTxt	343	Name	_(TRANS)_
MonstersTxt	344	Name	_(TRANS)_
MonstersTxt	345	Name	_(TRANS)_
MonstersTxt	346	Name	_(TRANS)_
MonstersTxt	347	Name	_(TRANS)_
MonstersTxt	348	Name	_(TRANS)_
MonstersTxt	349	Name	_(TRANS)_
MonstersTxt	350	Name	_(TRANS)_
MonstersTxt	351	Name	_(TRANS)_
MonstersTxt	352	Name	_(TRANS)_
MonstersTxt	353	Name	_(TRANS)_
MonstersTxt	354	Name	_(TRANS)_
MonstersTxt	355	Name	_(TRANS)_
MonstersTxt	356	Name	_(TRANS)_
MonstersTxt	357	Name	_(TRANS)_
MonstersTxt	358	Name	_(TRANS)_
MonstersTxt	359	Name	_(TRANS)_
MonstersTxt	360	Name	_(TRANS)_
MonstersTxt	361	Name	_(TRANS)_
MonstersTxt	362	Name	_(TRANS)_
MonstersTxt	363	Name	_(TRANS)_
MonstersTxt	364	Name	_(TRANS)_
MonstersTxt	365	Name	_(TRANS)_
MonstersTxt	366	Name	_(TRANS)_
MonstersTxt	367	Name	_(TRANS)_
MonstersTxt	368	Name	_(TRANS)_
MonstersTxt	369	Name	_(TRANS)_
MonstersTxt	370	Name	_(TRANS)_
MonstersTxt	371	Name	_(TRANS)_
MonstersTxt	372	Name	_(TRANS)_
MonstersTxt	373	Name	_(TRANS)_
MonstersTxt	374	Name	_(TRANS)_
MonstersTxt	375	Name	_(TRANS)_
MonstersTxt	376	Name	_(TRANS)_
MonstersTxt	377	Name	_(TRANS)_
MonstersTxt	378	Name	_(TRANS)_
MonstersTxt	379	Name	_(TRANS)_
MonstersTxt	380	Name	_(TRANS)_
MonstersTxt	381	Name	_(TRANS)_
MonstersTxt	382	Name	_(TRANS)_
MonstersTxt	383	Name	_(TRANS)_
MonstersTxt	384	Name	_(TRANS)_
MonstersTxt	385	Name	_(TRANS)_
MonstersTxt	386	Name	_(TRANS)_
MonstersTxt	387	Name	_(TRANS)_
MonstersTxt	388	Name	_(TRANS)_
MonstersTxt	389	Name	_(TRANS)_
MonstersTxt	390	Name	_(TRANS)_
MonstersTxt	391	Name	_(TRANS)_
MonstersTxt	392	Name	_(TRANS)_
MonstersTxt	393	Name	_(TRANS)_
MonstersTxt	394	Name	_(TRANS)_
MonstersTxt	395	Name	_(TRANS)_
MonstersTxt	396	Name	_(TRANS)_
MonstersTxt	397	Name	_(TRANS)_
MonstersTxt	398	Name	_(TRANS)_
MonstersTxt	399	Name	_(TRANS)_
MonstersTxt	400	Name	_(TRANS)_
MonstersTxt	401	Name	_(TRANS)_
MonstersTxt	402	Name	_(TRANS)_
MonstersTxt	403	Name	_(TRANS)_
MonstersTxt	404	Name	_(TRANS)_
MonstersTxt	405	Name	_(TRANS)_
MonstersTxt	406	Name	_(TRANS)_
MonstersTxt	407	Name	_(TRANS)_
MonstersTxt	408	Name	_(TRANS)_
MonstersTxt	409	Name	_(TRANS)_
MonstersTxt	410	Name	_(TRANS)_
MonstersTxt	411	Name	_(TRANS)_
MonstersTxt	412	Name	_(TRANS)_
MonstersTxt	413	Name	_(TRANS)_
MonstersTxt	414	Name	_(TRANS)_
MonstersTxt	415	Name	_(TRANS)_
MonstersTxt	416	Name	_(TRANS)_
MonstersTxt	417	Name	_(TRANS)_
MonstersTxt	418	Name	_(TRANS)_
MonstersTxt	419	Name	_(TRANS)_
MonstersTxt	420	Name	_(TRANS)_
MonstersTxt	421	Name	_(TRANS)_
MonstersTxt	422	Name	_(TRANS)_
MonstersTxt	423	Name	_(TRANS)_
MonstersTxt	424	Name	_(TRANS)_
MonstersTxt	425	Name	_(TRANS)_
MonstersTxt	426	Name	_(TRANS)_
MonstersTxt	427	Name	_(TRANS)_
MonstersTxt	428	Name	_(TRANS)_
MonstersTxt	429	Name	_(TRANS)_
MonstersTxt	430	Name	_(TRANS)_
MonstersTxt	431	Name	_(TRANS)_
MonstersTxt	432	Name	_(TRANS)_
MonstersTxt	433	Name	_(TRANS)_
MonstersTxt	434	Name	_(TRANS)_
MonstersTxt	435	Name	_(TRANS)_
MonstersTxt	436	Name	_(TRANS)_
MonstersTxt	437	Name	_(TRANS)_
MonstersTxt	438	Name	_(TRANS)_
MonstersTxt	439	Name	_(TRANS)_
MonstersTxt	440	Name	_(TRANS)_
MonstersTxt	441	Name	_(TRANS)_
MonstersTxt	442	Name	_(TRANS)_
MonstersTxt	443	Name	_(TRANS)_
MonstersTxt	444	Name	_(TRANS)_
MonstersTxt	445	Name	_(TRANS)_
MonstersTxt	446	Name	_(TRANS)_
MonstersTxt	447	Name	_(TRANS)_
MonstersTxt	448	Name	_(TRANS)_
MonstersTxt	449	Name	_(TRANS)_
MonstersTxt	450	Name	_(TRANS)_
MonstersTxt	451	Name	_(TRANS)_
MonstersTxt	452	Name	_(TRANS)_
MonstersTxt	453	Name	_(TRANS)_
MonstersTxt	454	Name	_(TRANS)_
MonstersTxt	455	Name	_(TRANS)_
MonstersTxt	456	Name	_(TRANS)_
MonstersTxt	457	Name	_(TRANS)_
MonstersTxt	458	Name	_(TRANS)_
MonstersTxt	459	Name	_(TRANS)_
MonstersTxt	460	Name	_(TRANS)_
MonstersTxt	461	Name	_(TRANS)_
MonstersTxt	462	Name	_(TRANS)_
MonstersTxt	463	Name	_(TRANS)_
MonstersTxt	464	Name	_(TRANS)_
MonstersTxt	465	Name	_(TRANS)_
MonstersTxt	466	Name	_(TRANS)_
MonstersTxt	467	Name	_(TRANS)_
MonstersTxt	468	Name	_(TRANS)_
MonstersTxt	469	Name	_(TRANS)_
MonstersTxt	470	Name	_(TRANS)_
MonstersTxt	471	Name	_(TRANS)_
MonstersTxt	472	Name	_(TRANS)_
MonstersTxt	473	Name	_(TRANS)_
MonstersTxt	474	Name	_(TRANS)_
MonstersTxt	475	Name	_(TRANS)_
MonstersTxt	476	Name	_(TRANS)_
MonstersTxt	477	Name	_(TRANS)_
MonstersTxt	478	Name	_(TRANS)_
MonstersTxt	479	Name	_(TRANS)_
MonstersTxt	480	Name	_(TRANS)_
MonstersTxt	481	Name	_(TRANS)_
MonstersTxt	482	Name	_(TRANS)_
MonstersTxt	483	Name	_(TRANS)_
MonstersTxt	484	Name	_(TRANS)_
MonstersTxt	485	Name	_(TRANS)_
MonstersTxt	486	Name	_(TRANS)_
MonstersTxt	487	Name	_(TRANS)_
MonstersTxt	488	Name	_(TRANS)_
MonstersTxt	489	Name	_(TRANS)_
MonstersTxt	490	Name	_(TRANS)_
MonstersTxt	491	Name	_(TRANS)_
MonstersTxt	492	Name	_(TRANS)_
MonstersTxt	493	Name	_(TRANS)_
MonstersTxt	494	Name	_(TRANS)_
MonstersTxt	495	Name	_(TRANS)_
MonstersTxt	496	Name	_(TRANS)_
MonstersTxt	497	Name	_(TRANS)_
MonstersTxt	498	Name	_(TRANS)_
MonstersTxt	499	Name	_(TRANS)_
MonstersTxt	500	Name	_(TRANS)_
MonstersTxt	501	Name	_(TRANS)_
MonstersTxt	502	Name	_(TRANS)_
MonstersTxt	503	Name	_(TRANS)_
MonstersTxt	504	Name	_(TRANS)_
MonstersTxt	505	Name	_(TRANS)_
MonstersTxt	506	Name	_(TRANS)_
MonstersTxt	507	Name	_(TRANS)_
MonstersTxt	508	Name	_(TRANS)_
MonstersTxt	509	Name	_(TRANS)_
MonstersTxt	510	Name	_(TRANS)_
MonstersTxt	511	Name	_(TRANS)_
MonstersTxt	512	Name	_(TRANS)_
MonstersTxt	513	Name	_(TRANS)_
MonstersTxt	514	Name	_(TRANS)_
MonstersTxt	515	Name	_(TRANS)_
MonstersTxt	516	Name	_(TRANS)_
MonstersTxt	517	Name	_(TRANS)_
MonstersTxt	518	Name	_(TRANS)_
MonstersTxt	519	Name	_(TRANS)_
MonstersTxt	520	Name	_(TRANS)_
MonstersTxt	521	Name	_(TRANS)_
MonstersTxt	522	Name	_(TRANS)_
MonstersTxt	523	Name	_(TRANS)_
MonstersTxt	524	Name	_(TRANS)_
MonstersTxt	525	Name	_(TRANS)_
MonstersTxt	526	Name	_(TRANS)_
MonstersTxt	527	Name	_(TRANS)_
MonstersTxt	528	Name	_(TRANS)_
MonstersTxt	529	Name	_(TRANS)_
MonstersTxt	530	Name	_(TRANS)_
MonstersTxt	531	Name	_(TRANS)_
MonstersTxt	532	Name	_(TRANS)_
MonstersTxt	533	Name	_(TRANS)_
MonstersTxt	534	Name	_(TRANS)_
MonstersTxt	535	Name	_(TRANS)_
MonstersTxt	536	Name	_(TRANS)_
MonstersTxt	537	Name	_(TRANS)_
MonstersTxt	538	Name	_(TRANS)_
MonstersTxt	539	Name	_(TRANS)_
MonstersTxt	540	Name	_(TRANS)_
MonstersTxt	541	Name	_(TRANS)_
MonstersTxt	542	Name	_(TRANS)_
MonstersTxt	543	Name	_(TRANS)_
MonstersTxt	544	Name	_(TRANS)_
MonstersTxt	545	Name	_(TRANS)_
MonstersTxt	546	Name	_(TRANS)_
MonstersTxt	547	Name	_(TRANS)_
MonstersTxt	548	Name	_(TRANS)_
MonstersTxt	549	Name	_(TRANS)_
MonstersTxt	550	Name	_(TRANS)_
MonstersTxt	551	Name	_(TRANS)_
MonstersTxt	552	Name	_(TRANS)_
MonstersTxt	553	Name	_(TRANS)_
MonstersTxt	554	Name	_(TRANS)_
MonstersTxt	555	Name	_(TRANS)_
MonstersTxt	556	Name	_(TRANS)_
MonstersTxt	557	Name	_(TRANS)_
MonstersTxt	558	Name	_(TRANS)_
MonstersTxt	559	Name	_(TRANS)_
MonstersTxt	560	Name	_(TRANS)_
MonstersTxt	561	Name	_(TRANS)_
MonstersTxt	562	Name	_(TRANS)_
MonstersTxt	563	Name	_(TRANS)_
MonstersTxt	564	Name	_(TRANS)_
MonstersTxt	565	Name	_(TRANS)_
MonstersTxt	566	Name	_(TRANS)_
MonstersTxt	567	Name	_(TRANS)_
MonstersTxt	568	Name	_(TRANS)_
MonstersTxt	569	Name	_(TRANS)_
MonstersTxt	570	Name	_(TRANS)_
MonstersTxt	571	Name	_(TRANS)_
MonstersTxt	572	Name	_(TRANS)_
MonstersTxt	573	Name	_(TRANS)_
MonstersTxt	574	Name	_(TRANS)_
MonstersTxt	575	Name	_(TRANS)_
MonstersTxt	576	Name	_(TRANS)_
MonstersTxt	577	Name	_(TRANS)_
MonstersTxt	578	Name	_(TRANS)_
MonstersTxt	579	Name	_(TRANS)_
MonstersTxt	580	Name	_(TRANS)_
MonstersTxt	581	Name	_(TRANS)_
MonstersTxt	582	Name	_(TRANS)_
MonstersTxt	583	Name	_(TRANS)_
MonstersTxt	584	Name	_(TRANS)_
MonstersTxt	585	Name	_(TRANS)_
MonstersTxt	586	Name	_(TRANS)_
MonstersTxt	587	Name	_(TRANS)_
MonstersTxt	588	Name	_(TRANS)_
MonstersTxt	589	Name	_(TRANS)_
MonstersTxt	590	Name	_(TRANS)_
MonstersTxt	591	Name	_(TRANS)_
MonstersTxt	592	Name	_(TRANS)_
MonstersTxt	593	Name	_(TRANS)_
MonstersTxt	594	Name	_(TRANS)_
MonstersTxt	595	Name	_(TRANS)_
MonstersTxt	596	Name	_(TRANS)_
MonstersTxt	597	Name	_(TRANS)_
MonstersTxt	598	Name	_(TRANS)_
MonstersTxt	599	Name	_(TRANS)_
MonstersTxt	600	Name	_(TRANS)_
MonstersTxt	601	Name	_(TRANS)_
MonstersTxt	602	Name	_(TRANS)_
MonstersTxt	603	Name	_(TRANS)_
MonstersTxt	604	Name	_(TRANS)_
MonstersTxt	605	Name	_(TRANS)_
MonstersTxt	606	Name	_(TRANS)_
MonstersTxt	607	Name	_(TRANS)_
MonstersTxt	608	Name	_(TRANS)_
MonstersTxt	609	Name	_(TRANS)_
MonstersTxt	610	Name	_(TRANS)_
MonstersTxt	611	Name	_(TRANS)_
MonstersTxt	612	Name	_(TRANS)_
MonstersTxt	613	Name	_(TRANS)_
MonstersTxt	614	Name	_(TRANS)_
MonstersTxt	615	Name	_(TRANS)_
MonstersTxt	616	Name	_(TRANS)_
MonstersTxt	617	Name	_(TRANS)_
MonstersTxt	618	Name	_(TRANS)_
MonstersTxt	619	Name	_(TRANS)_
MonstersTxt	620	Name	_(TRANS)_
MonstersTxt	621	Name	_(TRANS)_
MonstersTxt	622	Name	_(TRANS)_
MonstersTxt	623	Name	_(TRANS)_
MonstersTxt	624	Name	_(TRANS)_
MonstersTxt	625	Name	_(TRANS)_
MonstersTxt	626	Name	_(TRANS)_
MonstersTxt	627	Name	_(TRANS)_
MonstersTxt	628	Name	_(TRANS)_
MonstersTxt	629	Name	_(TRANS)_
MonstersTxt	630	Name	_(TRANS)_
MonstersTxt	631	Name	_(TRANS)_
MonstersTxt	632	Name	_(TRANS)_
MonstersTxt	633	Name	_(TRANS)_
MonstersTxt	634	Name	_(TRANS)_
